epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,12.3044,1.12279,2.85249,1.54402,0.02041,0.85714,0.03864,0.0226,0.63583,3.33437,1.14128,0,0,0
